1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,COCOH,COH,CO,Eads (Ry),Eads (eV)
4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,-90.74540835,-45.98613282,-44.85,0.09072447,1.234
4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,-90.73295086,-45.940544,-44.85,0.05759314,0.784
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,-90.77842804,-45.98449209,-44.85,0.05606405,0.763
6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,6,10,6,10,4,11,4,11,4,11,-90.76920627,-45.99639585,-44.85,0.07718958,1.050
4,11,4,11,6,10,4,11,4,11,4,11,6,10,6,10,4,11,6,10,4,11,4,11,6,10,-90.76849384,-45.98206427,-44.85,0.06357043,0.865
4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.72105658,-45.93410554,-44.85,0.06304896,0.858
4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,4,11,-90.76258642,-45.97803034,-44.85,0.06544392,0.890
4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,-90.75035056,-45.98499118,-44.85,0.08464062,1.152
4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,-90.74825197,-45.98381214,-44.85,0.08556017,1.164
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,-90.74830164,-45.98174264,-44.85,0.083441,1.135
6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,-90.75261336,-45.99197556,-44.85,0.0893622,1.216
4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,-90.75446198,-45.98534121,-44.85,0.08087923,1.100
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,-90.73569498,-45.94354458,-44.85,0.0578496,0.787
6,10,4,11,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,6,10,6,10,6,10,-90.83254478,-46.0088929,-44.85,0.02634812,0.358
6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,6,10,6,10,-90.81777358,-45.98814686,-44.85,0.02037328,0.277
4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73327661,-45.94231594,-44.85,0.05903933,0.803
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,-90.7614242,-45.91488168,-44.85,0.00345748,0.047
6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,-90.75241998,-45.99241488,-44.85,0.0899949,1.224
4,11,6,10,6,10,6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,-90.76114681,-45.91945316,-44.85,0.00830635,0.113
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,-90.73325871,-45.94231404,-44.85,0.05905533,0.803
4,11,4,11,4,11,4,11,6,10,6,10,6,10,4,11,4,11,4,11,4,11,6,10,4,11,-90.76961745,-45.93256317,-44.85,0.01294572,0.176
4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,-90.76063428,-45.92964263,-44.85,0.01900835,0.259
4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,-90.73905159,-45.94458161,-44.85,0.05553002,0.756
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,6,10,6,10,4,11,-90.7949954,-45.9848574,-44.85,0.039862,0.542
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,6,10,-90.78394852,-45.98526891,-44.85,0.05132039,0.698
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,-90.7546662,-45.9300741,-44.85,0.0254079,0.346
4,11,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,-90.76313777,-45.93318832,-44.85,0.02005055,0.273
4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,-90.75777595,-45.92466204,-44.85,0.01688609,0.230
6,10,4,11,4,11,4,11,4,11,6,10,4,11,6,10,6,10,4,11,4,11,4,11,4,11,-90.74909828,-45.95428251,-44.85,0.05518423,0.751
4,11,4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73699186,-45.94476931,-44.85,0.05777745,0.786
4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,6,10,-90.75675299,-46.00166026,-44.85,0.09490727,1.291
6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,-90.79511199,-45.997049,-44.85,0.05193701,0.707
4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,6,10,4,11,4,11,4,11,4,11,-90.74728196,-45.95159795,-44.85,0.05431599,0.739
4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73962173,-45.94562822,-44.85,0.05600649,0.762
6,10,4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,-90.76366906,-46.0063538,-44.85,0.09268474,1.261
6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.72623724,-45.93851046,-44.85,0.06227322,0.847
6,10,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,-90.71996823,-45.93618184,-44.85,0.06621361,0.901
4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,-90.74630002,-45.92302402,-44.85,0.026724,0.364
4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,-90.74315416,-45.98118142,-44.85,0.08802726,1.198
6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,6,10,-90.77258207,-45.97549841,-44.85,0.05291634,0.720
4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,6,10,-90.78089111,-45.97622617,-44.85,0.04533506,0.617
6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,-90.7568712,-45.91147143,-44.85,0.00460023,0.063
4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,-90.73091254,-45.93520831,-44.85,0.05429577,0.739
4,11,6,10,4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,6,10,4,11,6,10,-90.75928859,-45.99508929,-44.85,0.0858007,1.167
4,11,4,11,6,10,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73674052,-45.94121033,-44.85,0.05446981,0.741
4,11,6,10,6,10,6,10,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,-90.7305193,-45.94099358,-44.85,0.06047428,0.823
4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,4,11,-90.74629289,-45.94662536,-44.85,0.05033247,0.685
4,11,4,11,4,11,4,11,4,11,4,11,6,10,6,10,4,11,6,10,4,11,4,11,4,11,-90.76529486,-45.92572337,-44.85,0.01042851,0.142
6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,-90.76365287,-45.93255582,-44.85,0.01890295,0.257
6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,-90.74018801,-45.94969481,-44.85,0.0595068,0.810
4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,-90.74710684,-45.99922109,-44.85,0.10211425,1.389
4,11,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,6,10,4,11,6,10,4,11,-90.77319231,-45.92527404,-44.85,0.00208173,0.028
6,10,4,11,6,10,6,10,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,-90.75507751,-45.99586084,-44.85,0.09078333,1.235
4,11,6,10,4,11,4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,-90.73230524,-45.93812797,-44.85,0.05582273,0.760
4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,-90.73666305,-45.94584053,-44.85,0.05917748,0.805
6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,-90.76373591,-45.93254391,-44.85,0.018808,0.256
4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73569353,-45.94355377,-44.85,0.05786024,0.787
4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73089089,-45.93516646,-44.85,0.05427557,0.738
4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,-90.75308569,-45.9823614,-44.85,0.07927571,1.079
4,11,6,10,4,11,6,10,4,11,4,11,6,10,6,10,4,11,4,11,4,11,6,10,4,11,-90.76530959,-45.92721283,-44.85,0.01190324,0.162
4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,-90.75540968,-45.99153024,-44.85,0.08612056,1.172
4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,-90.7620342,-45.99328317,-44.85,0.08124897,1.105
4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,4,11,6,10,4,11,6,10,4,11,-90.77072497,-45.92438063,-44.85,0.00365566,0.050
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,-90.77777551,-45.97331515,-44.85,0.04553964,0.620
6,10,4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,6,10,6,10,6,10,4,11,-90.82444008,-45.99553629,-44.85,0.02109621,0.287
4,11,6,10,4,11,4,11,6,10,4,11,6,10,6,10,4,11,4,11,4,11,6,10,4,11,-90.73812957,-45.93145808,-44.85,0.04332851,0.590
4,11,6,10,6,10,4,11,4,11,6,10,4,11,6,10,4,11,4,11,6,10,6,10,4,11,-90.79431332,-46.00252592,-44.85,0.0582126,0.792
6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,-90.72995971,-45.9401114,-44.85,0.06015169,0.818
4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,4,11,-90.74065656,-45.94634949,-44.85,0.05569293,0.758
6,10,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73752724,-45.9472225,-44.85,0.05969526,0.812
4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,-90.77897768,-45.97957867,-44.85,0.05060099,0.688
4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,6,10,-90.75925638,-45.98614894,-44.85,0.07689256,1.046
4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,-90.76024269,-45.9217326,-44.85,0.01148991,0.156
4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,6,10,4,11,-90.8115619,-46.00284597,-44.85,0.04128407,0.562
4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,-90.73821898,-45.94361815,-44.85,0.05539917,0.754
4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,6,10,-90.79243734,-45.9698879,-44.85,0.02745056,0.373
4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,-90.75740387,-45.99463696,-44.85,0.08723309,1.187
4,11,4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,-90.75755954,-45.98692929,-44.85,0.07936975,1.080
4,11,4,11,4,11,6,10,4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,-90.74396108,-45.94603386,-44.85,0.05207278,0.708
4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,6,10,4,11,-90.75333141,-45.91353057,-44.85,0.01019916,0.139
4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,-90.72620737,-45.93660521,-44.85,0.06039784,0.822
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,4,11,6,10,-90.75716198,-45.98516637,-44.85,0.07800439,1.061
4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,6,10,-90.78437817,-46.00893713,-44.85,0.07455896,1.014
4,11,6,10,4,11,6,10,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,-90.73930362,-45.94121934,-44.85,0.05191572,0.706
6,10,4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73423141,-45.94637073,-44.85,0.06213932,0.845
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,-90.74827137,-45.98197291,-44.85,0.08370154,1.139
4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,6,10,6,10,4,11,6,10,4,11,-90.73865762,-45.92180916,-44.85,0.03315154,0.451
6,10,4,11,6,10,4,11,6,10,6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,-90.73936366,-45.94340096,-44.85,0.0540373,0.735
6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,4,11,-90.76304486,-45.98790607,-44.85,0.07486121,1.019
4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,4,11,-90.76508703,-45.9999472,-44.85,0.08486017,1.155
4,11,6,10,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,-90.72807812,-45.93860602,-44.85,0.0605279,0.824
6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,-90.75470746,-45.98577709,-44.85,0.08106963,1.103
4,11,4,11,6,10,4,11,4,11,4,11,6,10,6,10,4,11,6,10,4,11,6,10,4,11,-90.7686749,-45.91599728,-44.85,-0.00267762,-0.036
4,11,6,10,4,11,6,10,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,-90.74248043,-45.94772832,-44.85,0.05524789,0.752
4,11,4,11,6,10,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,-90.76208657,-45.93073125,-44.85,0.01864468,0.254
6,10,6,10,4,11,4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,6,10,4,11,-90.76056793,-45.93447463,-44.85,0.0239067,0.325
4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,-90.75455823,-45.99418737,-44.85,0.08962914,1.219
4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,-90.75541998,-46.00431935,-44.85,0.09889937,1.346
4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,6,10,4,11,4,11,-90.78737796,-45.98764916,-44.85,0.0502712,0.684
4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,-90.73175514,-45.93847768,-44.85,0.05672254,0.772
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,-90.75216492,-45.9851121,-44.85,0.08294718,1.129
4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,-90.76285277,-46.00637742,-44.85,0.09352465,1.272
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,6,10,-90.77779346,-45.97331915,-44.85,0.04552569,0.619
6,10,6,10,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.71849166,-45.9335094,-44.85,0.06501774,0.885
6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,-90.75778284,-45.91170872,-44.85,0.00392588,0.053
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,6,10,6,10,-90.79516634,-45.98485152,-44.85,0.03968518,0.540
4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,-90.7403896,-45.9792802,-44.85,0.0888906,1.209
4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,-90.7535506,-45.9923792,-44.85,0.0888286,1.209
4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,-90.75908044,-45.92594796,-44.85,0.01686752,0.229
4,11,6,10,4,11,6,10,4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,-90.76156534,-45.92468218,-44.85,0.01311684,0.178
4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,-90.74972787,-45.9257522,-44.85,0.02602433,0.354
4,11,4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,6,10,6,10,4,11,6,10,-90.81074351,-45.98006368,-44.85,0.01932017,0.263
4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,6,10,4,11,6,10,-90.78129298,-46.00502214,-44.85,0.07372916,1.003
4,11,6,10,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,-90.7446145,-45.98882389,-44.85,0.09420939,1.282
4,11,4,11,4,11,4,11,6,10,4,11,6,10,6,10,4,11,4,11,4,11,4,11,6,10,-90.76496649,-45.99645994,-44.85,0.08149345,1.109
4,11,6,10,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,-90.72028009,-45.92963186,-44.85,0.05935177,0.808
4,11,6,10,4,11,4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,6,10,-90.76167914,-45.99990403,-44.85,0.08822489,1.200
4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,-90.76721804,-45.93075781,-44.85,0.01353977,0.184
4,11,4,11,4,11,6,10,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,-90.74398435,-45.94603183,-44.85,0.05204748,0.708
4,11,4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,6,10,4,11,4,11,4,11,-90.7672207,-45.93076393,-44.85,0.01354323,0.184
6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.72972428,-45.9409907,-44.85,0.06126642,0.834
4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,-90.75342969,-45.9772241,-44.85,0.07379441,1.004
4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,-90.75455134,-45.99414625,-44.85,0.08959491,1.219
4,11,4,11,6,10,4,11,6,10,4,11,6,10,4,11,6,10,4,11,6,10,4,11,4,11,-90.77153642,-46.01200586,-44.85,0.09046944,1.231
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,-90.75465268,-45.98884022,-44.85,0.08418754,1.145
6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,-90.73783378,-45.99490442,-44.85,0.10707064,1.457
4,11,4,11,4,11,4,11,6,10,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,-90.74191518,-45.9486118,-44.85,0.05669662,0.771
4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,-90.75475839,-45.92871293,-44.85,0.02395454,0.326
6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,6,10,-90.7799651,-45.97780318,-44.85,0.04783808,0.651
6,10,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.72081406,-45.93435278,-44.85,0.06353872,0.864
6,10,6,10,4,11,6,10,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,6,10,-90.76556079,-46.01562413,-44.85,0.10006334,1.361
4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,-90.7571809,-45.9851845,-44.85,0.0780036,1.061
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,6,10,-90.75347101,-45.97720207,-44.85,0.07373106,1.003
6,10,6,10,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,-90.72939596,-45.94084354,-44.85,0.06144758,0.836
6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,-90.78335946,-45.98841768,-44.85,0.05505822,0.749
4,11,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,-90.75713421,-45.92159893,-44.85,0.01446472,0.197
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,-90.7602462,-45.92174809,-44.85,0.01150189,0.156
4,11,4,11,4,11,6,10,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,-90.74538166,-45.95066511,-44.85,0.05528345,0.752
4,11,4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,-90.75882282,-45.98250326,-44.85,0.07368044,1.002
4,11,4,11,4,11,4,11,6,10,6,10,6,10,4,11,4,11,6,10,6,10,4,11,4,11,-90.76579102,-45.977282,-44.85,0.06149098,0.837
4,11,4,11,4,11,6,10,4,11,6,10,4,11,6,10,4,11,6,10,4,11,4,11,4,11,-90.77238624,-45.93785456,-44.85,0.01546832,0.210
4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,6,10,-90.76946669,-46.00168872,-44.85,0.08222203,1.119
6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,-90.75696996,-45.99839736,-44.85,0.0914274,1.244
6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,-90.73759812,-45.94718721,-44.85,0.05958909,0.811
4,11,4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,-90.74177375,-45.948312,-44.85,0.05653825,0.769
6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,-90.75470212,-45.99172405,-44.85,0.08702193,1.184
4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,-90.75470269,-45.93000301,-44.85,0.02530032,0.344
4,11,6,10,6,10,4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,-90.7565678,-45.91835363,-44.85,0.01178583,0.160
4,11,4,11,4,11,4,11,6,10,4,11,6,10,6,10,4,11,6,10,4,11,4,11,4,11,-90.76936646,-45.93191876,-44.85,0.0125523,0.171
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,6,10,4,11,4,11,6,10,-90.78573141,-45.98515782,-44.85,0.04942641,0.672
4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73173903,-45.93868498,-44.85,0.05694595,0.775
4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,-90.76025173,-45.97530418,-44.85,0.06505245,0.885
6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,-90.76078488,-45.99658966,-44.85,0.08580478,1.167
6,10,6,10,6,10,6,10,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,-90.7485112,-45.9939722,-44.85,0.095461,1.299
4,11,4,11,4,11,6,10,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,-90.74175598,-45.94862089,-44.85,0.05686491,0.774
4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,-90.73929023,-45.94459714,-44.85,0.05530691,0.752
4,11,4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,4,11,4,11,4,11,4,11,-90.74031612,-45.94407338,-44.85,0.05375726,0.731
4,11,4,11,6,10,4,11,4,11,4,11,6,10,4,11,6,10,6,10,6,10,4,11,4,11,-90.79912227,-46.00451439,-44.85,0.05539212,0.754
4,11,6,10,6,10,6,10,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,-90.75255032,-45.92565817,-44.85,0.02310785,0.314
4,11,4,11,4,11,6,10,4,11,6,10,6,10,6,10,4,11,6,10,4,11,6,10,4,11,-90.8001201,-45.92694868,-44.85,-0.02317142,-0.315
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,6,10,4,11,-90.77840082,-45.98458098,-44.85,0.05618016,0.764
4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,6,10,6,10,-90.77830559,-46.00329807,-44.85,0.07499248,1.020
4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,-90.77954207,-45.97553171,-44.85,0.04598964,0.626
4,11,6,10,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.72402005,-45.93503183,-44.85,0.06101178,0.830
4,11,4,11,6,10,4,11,6,10,4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,-90.7633268,-45.92738482,-44.85,0.01405802,0.191
4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,-90.74038885,-45.97933718,-44.85,0.08894833,1.210
4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,-90.75609225,-45.92953703,-44.85,0.02344478,0.319
4,11,4,11,4,11,4,11,4,11,6,10,6,10,4,11,4,11,6,10,4,11,4,11,6,10,-90.80206745,-45.9902533,-44.85,0.03818585,0.520
4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,4,11,6,10,-90.77951685,-46.01201975,-44.85,0.0825029,1.123
4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,6,10,6,10,4,11,4,11,4,11,-90.76451929,-45.92216416,-44.85,0.00764487,0.104
4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,6,10,-90.77657056,-46.00218256,-44.85,0.075612,1.029
